1.466670866343967150e+00,7.198672829331198367e-16
1.493993463605256311e+00,7.198884076639456484e-16
1.521825053264385552e+00,7.199126736563436813e-16
1.550175117335768737e+00,7.199396042187968554e-16
1.579053314474174297e+00,7.199687723024415860e-16
1.608469483265355215e+00,7.199997958501877430e-16
1.638433645577983100e+00,7.200323335633661211e-16
1.668956009978023181e+00,7.200660810493645680e-16
1.700046975206716438e+00,7.201007673168305074e-16
1.731717133723352786e+00,7.201361515878612428e-16
1.763977275314043469e+00,7.201720203992313188e-16
1.796838390767719229e+00,7.202081849671147097e-16
1.830311675620611256e+00,7.202444787919626936e-16
1.864408533970485227e+00,7.202807554822230820e-16
1.899140582361933616e+00,7.203168867774426629e-16
1.934519653744044332e+00,7.203527607529893849e-16
1.970557801501798378e+00,7.203882801901818127e-16
2.007267303562568106e+00,7.204233610970388508e-16
2.044660666579115826e+00,7.204579313661557787e-16
2.082750630190514318e+00,7.204919295574047045e-16
2.121550171362450055e+00,7.205253037942373996e-16
2.161072508808376647e+00,7.205580107633625357e-16
2.201331107493030181e+00,7.205900148084736813e-16
2.242339683219845003e+00,7.206212871095255151e-16
2.284112207303823361e+00,7.206518049398194344e-16
2.326662911331458083e+00,7.206815509938359836e-16
2.370006292009327886e+00,7.207105127793878463e-16
2.414157116103017753e+00,7.207386820682356139e-16
2.459130425468043946e+00,7.207660543998317595e-16
2.504941542174502267e+00,7.207926286333348123e-16
2.551606073727183954e+00,7.208184065434699013e-16
2.599139918382932901e+00,7.208433924562060665e-16
2.647559270567066747e+00,7.208675929205852904e-16
2.696880626390692370e+00,7.208910164133627198e-16
2.747120789270811603e+00,7.209136730734220485e-16
2.798296875655115645e+00,7.209355744631985386e-16
2.850426320853434614e+00,7.209567333545954826e-16
2.903526884977813971e+00,7.209771635371048327e-16
2.957616658993253544e+00,7.209968796460458534e-16
3.012714070881164385e+00,7.210158970090353354e-16
3.068837891917642224e+00,7.210342315089587098e-16
3.126007243068700259e+00,7.210518994618778483e-16
3.184241601504649744e+00,7.210689175084580661e-16
3.243560807235807975e+00,7.210853025176088608e-16
3.303985069871854918e+00,7.211010715011699865e-16
3.365534975507090909e+00,7.211162415385725742e-16
3.428231493733967294e+00,7.211308297105022412e-16
3.492095984787267682e+00,7.211448530406818462e-16
3.557150206821382277e+00,7.211583284449774380e-16
3.623416323323146226e+00,7.211712726870949393e-16
3.690916910662774608e+00,7.211837023402100510e-16
3.759674965785463563e+00,7.211956337539340116e-16
3.829713914046277257e+00,7.212070830260691227e-16
3.901057617190989202e+00,7.212180659786640597e-16
3.973730381485604202e+00,7.212285981379205979e-16
4.047756965997318268e+00,7.212386947175491412e-16
4.123162591029748469e+00,7.212483706052041596e-16
4.199972946715301525e+00,7.212576403516708787e-16
4.278214201767612579e+00,7.212665181624989167e-16
4.357913012397025554e+00,7.212750178918149523e-16
4.439096531392166867e+00,7.212831530380676092e-16
4.521792417370697592e+00,7.212909367414793368e-16
4.606028844202397998e+00,7.212983817830111286e-16
4.691834510607794329e+00,7.213055005846535136e-16
4.779238649935595440e+00,7.213123052108827932e-16
4.868271040122278848e+00,7.213188073711354022e-16
4.958962013837211913e+00,7.213250184231680621e-16
5.051342468816761411e+00,7.213309493771834243e-16
5.145443878390924652e+00,7.213366109006158929e-16
5.241298302206056192e+00,7.213420133234786218e-16
5.338938397147350301e+00,7.213471666441870835e-16
5.438397428464796235e+00,7.213520805357840689e-16
5.539709281106400596e+00,7.213567643524897968e-16
5.642908471262536807e+00,7.213612271365244760e-16
5.748030158125351008e+00,7.213654776251402112e-16
5.855110155867238042e+00,7.213695242578173869e-16
5.964184945842459840e+00,7.213733751835807606e-16
6.075291689016070862e+00,7.213770382683970057e-16
6.188468238624382778e+00,7.213805211026166283e-16
6.303753153071275150e+00,7.213838310084352108e-16
